		MRS broth		Tomato juice			Wheat flour hydrolyzate			Pineapple juice			Drosophila sp. Extract			Faecal extract						Bee Extract			Olive Extract			Cheese broth	MRS broth								
GeneSymbol	GeneName	WCFS1_MRS	LB16_MRS	TJ22	TJ20	TJ19	WFH19	WFH20	WFH1W	PJ16	PJ20	PJ1	DE12	DE12II	DE24	FEO3	FEO13	FEO17	FEV3	FEV11	FEV21	BEE1ST	BEE2ST	BEE3ST	OE1	OE2	OE3	CB5	FEV11_MRS	FEO3_MRS	DE12_MRS	CB5_MRS	OE1_MRS	WFH19_MRS	TJ22_MRS	PJ16_MRS	BEE1ST_MRS
gene:lp_3448	lp_3448	100.58	105.893	146.328	150.794	148.561	132.051	164.368	235.576	89.5633	107.927	98.2334	39.499	18.746	50.3574	114.177	121.183	187.393	190.15	187.715	139.581	211.6	201.634	206.559	194.181	434.21	364.894	130.384	149.052	108.799	129.849	178.585	42.35	213.088	153.878	135.533	157.208
gene:lp_3449	nox5	176.182	276.547	993.497	511.868	878.086	593.978	201.125	235.258	792.665	347.417	317.588	357.015	133.163	682.15	1747.1	362.322	1616.42	331.492	1292.14	1166.42	810.138	728.09	620.433	88.4389	496.852	1744.87	538.748	1246.07	663.245	568.525	756.551	91.5231	2118.97	618.036	965.215	486.746
gene:lp_3450	lp_3450	7.46833	10.7482	17.771	13.1503	16.8395	17.9897	11.2543	13.0878	5.22208	11.2022	9.88601	38.2981	1.66994	36.9896	38.958	22.9331	21.4076	59.8598	15.8072	16.7723	11.6059	11.311	12.2475	14.5483	33.4473	34.1017	95.3408	6.31918	4.14082	5.86825	12.2889	4.87338	6.17492	6.37499	6.20627	6.47477
gene:lp_3451	lp_3451	0.511051	3.60003	15.079	6.89895	16.8033	13.6578	9.88647	9.66831	1.87342	7.31175	9.03932	0	3.54245	15.6932	18.9387	14.4863	16.5021	0	14.3892	18.6761	7.39133	9.11165	7.05318	9.32501	21.4992	22.4062	80.5015	3.40802	2.19598	2.02328	5.44911	0.386793	3.79052	3.52553	1.70426	2.46525
gene:lp_3452	lp_3452	3.73886	3.51171	23.9823	10.0946	23.2111	24.6864	13.4426	17.3914	2.26447	11.2335	6.34865	64.8399	10.0938	126.293	17.6344	42.0764	77.8844	43.353	59.7792	75.2354	9.70171	9.70288	13.5861	25.123	54.7742	51.8833	238.933	3.32442	2.31348	1.75621	12.3106	1.02901	3.79114	3.61869	4.05222	3.09185
gene:lp_3453	lp_3453	11.7569	10.6179	44.4739	16.4551	38.4692	23.2216	24.3586	25.2716	6.63054	10.3513	21.1151	130.698	17.1568	69.4281	51.7953	65.0451	154.796	41.1967	92.3054	120.904	19.7161	21.3199	19.1173	32.3489	76.8791	70.6791	307.893	5.56187	3.9638	3.15567	13.8087	1.86677	5.5191	2.88665	5.65483	2.18129
gene:lp_3454	lp_3454	7.42947	1.09033	41.3011	21.8031	37.5815	26.279	15.5973	12.4113	25.4589	7.97216	19.7115	67.1058	6.77616	28.5178	50.059	47.1484	83.4246	69.2249	63.9694	77.3276	22.1226	17.4776	17.6843	18.8283	50.15	36.8389	156.558	3.57822	3.19244	1.37098	10.2982	1.40576	5.2315	1.52993	16.5688	1.49329
gene:lp_3458	lp_3458	34.3708	65.1862	30.7144	79.6593	29.585	55.4184	341.531	190.744	128.666	165.178	125.329	0	4.50131	54.1256	68.2884	27.5915	25.0343	40.1458	20.1614	15.0842	243.491	210.641	222.247	104.398	88.658	97.0276	25.0252	85.8056	27.569	64.9333	72.9954	24.6191	88.0387	67.0585	76.4867	36.2372
gene:lp_3459	lp_3459	133.006	106.471	114.122	167.285	121.534	95.9477	101.861	118.274	46.2523	112.447	125.878	0	2.52073	0	75.6516	81.8497	65.4229	128.758	62.9655	53.5365	168.45	171.61	186.342	108.064	159.627	136.199	63.506	117.111	65.3173	83.6871	199.799	67.5073	87.0888	96.5752	102.247	145.819
gene:lp_3460	lp_3460	90.2406	91.6244	89.7646	130.027	95.1067	71.6421	78.779	92.9668	29.0744	70.6502	77.5468	0	5.79316	41.6257	69.1538	57.5137	41.5616	104.251	31.6434	34.9361	128.093	122.146	133.462	80.4565	107.17	89.4845	36.4658	86.6373	47.397	67.2071	151.573	39.2528	61.1253	73.4549	67.5489	109.161
gene:lp_3461	lp_3461	60.7612	86.369	72.195	124.311	70.8516	66.4092	72.4598	74.01	26.4935	76.687	88.1275	6.2722	6.49184	79.9644	73.1075	61.6957	42.4646	75.4865	42.6607	34.5319	101.218	99.6917	109.827	72.7501	78.9673	70.7675	45.2744	57.692	29.3167	47.0339	88.4805	28.996	47.5935	55.6355	48.5218	58.571
gene:lp_3463	glpF6	27.8605	93.4569	171.388	383.112	169.3	109.079	236.781	120.061	170.515	138.374	202.747	28.7596	25.2654	219.994	120.678	191.625	154.609	121.968	147.683	136.98	306.189	266.737	278.198	155.91	192.742	221.477	72.5688	101.212	153.921	224.983	238.942	27.2207	477.113	160.151	210.971	90.8771
gene:lp_3464	ubiB	52.5068	65.3238	85.6659	104.011	84.304	160.163	133.632	124.945	35.3292	111.404	121.789	58.2047	68.3515	128.256	56.2839	76.9928	51.9333	67.9496	32.4746	40.1596	70.6549	77.2151	82.9995	71.1991	84.0597	95.1723	74.5483	81.7457	33.7919	97.7929	77.6674	29.1687	102.684	90.7705	67.9506	68.0158
gene:lp_3466	ileT	4.83957	3.27804	35.4999	41.2967	36.4642	18.7276	16.974	20.3855	1.95803	66.5779	74.5385	5.38004	1.7656	11.4317	6.27086	64.5751	10.5748	16.9581	9.82666	9.47153	13.7376	12.4635	18.5354	28.1685	4.50701	10.2594	79.1155	13.1576	3.03935	20.3342	24.515	7.60748	10.6254	26.4099	5.71072	7.01219
gene:lp_3468	lacS	15.1709	0.468725	7.73936	8.12326	5.01815	6.13672	8.65874	8.91566	4.92082	74.6361	76.6412	5.76965	1.94201	0	64.5599	118.347	17.7056	8.81756	13.2481	9.84964	10.5576	11.9952	11.9266	6.78365	7.92818	10.3726	92.522	12.661	10.0643	7.48326	55.6911	8.91839	5.84735	6.33043	19.7486	6.32781
gene:lp_3469	lacA	13.8895	0	4.04964	3.8538	4.99364	4.4332	5.7494	7.25409	6.56078	60.7003	81.4744	0	0.644924	11.6323	48.4946	76.8195	11.7107	14.6411	9.07851	7.47651	7.49288	8.5048	8.86777	4.55312	4.72905	8.41829	53.1406	4.3599	5.29553	4.66013	25.419	6.37694	3.69876	3.14626	12.2113	2.40741
gene:lp_3470	lacR	106.101	0	57.2073	60.7706	55.1557	69.9691	90.422	83.7145	18.6264	89.8347	76.8809	0	14.5858	23.6097	43.1703	121.656	431.324	57.3109	344.174	309.662	44.5886	52.2936	57.8465	52.9243	80.4037	57.1805	66.9517	213.633	101.007	138.232	130.555	43.273	350.003	181.18	163.795	117.211
gene:lp_3471	ram1	8.2003	15.3732	10.8592	10.7129	9.54907	11.5052	7.38807	6.95569	4.13178	11.5432	11.6036	26.7601	5.88686	60.9224	26.7352	18.0182	15.2851	16.4316	13.699	12.1143	11.1962	10.9785	10.0282	9.48107	8.13305	6.84817	29.413	9.19255	4.34206	4.4731	8.16823	5.86064	7.82322	7.13598	7.36588	6.77516
gene:lp_3472	ramP1	4.44986	7.12417	8.13038	7.83534	6.1389	10.7051	5.93857	5.12549	2.70798	12.1543	8.01387	5.84622	5.90336	12.4223	9.53993	22.9338	22.6876	21.778	20.1359	17.029	6.10887	4.96861	4.9117	5.15526	7.54011	5.46158	37.1211	6.41449	2.22499	2.8231	10.3865	5.06577	10.9763	8.58035	6.84636	4.69268
gene:lp_3473	ram2	9.19503	9.06052	9.47892	8.28809	9.06088	14.9714	9.23316	9.51856	2.40767	10.3365	7.43493	4.74589	6.34975	10.0842	8.85073	23.8969	27.6662	6.79966	15.6857	20.8878	8.1022	6.99349	8.749	7.34748	10.2111	10.3528	28.1713	9.1491	2.85043	4.47334	13.2778	6.5978	11.5928	8.2503	6.5434	6.44968
gene:lp_3474	ramP2	4.4603	12.8536	12.3109	9.28169	11.0014	19.7607	22.6246	16.8201	11.8268	19.7246	29.2619	0	14.0534	0	10.9284	51.2933	53.4559	5.0375	54.8413	51.6758	17.4641	16.7883	19.9054	17.2637	16.8815	21.6154	35.269	17.6362	3.86802	11.3461	13.4547	8.39768	26.0015	9.93649	11.7304	4.51741
gene:lp_3476	ramR	15.2259	22.191	23.4618	24.6528	24.2647	34.1157	24.5595	25.9711	31.4642	58.9673	57.5769	7.58765	26.2417	80.6126	8.84401	86.4077	170.428	6.52272	176.338	165.882	11.502	11.0251	14.4922	29.2725	38.9158	51.9575	71.7183	21.1631	7.30961	18.7077	16.5706	5.05748	31.7945	12.6499	20.6603	10.191
gene:lp_3477	fic	89.8224	32.9552	154.379	61.3377	142.186	66.756	42.9791	124.42	69.1032	90.205	94.1029	156.021	200.083	26.5215	154.213	241.895	314.533	85.8389	331.112	374.156	392.559	330.045	240.585	210.749	142.476	86.8525	127.528	56.5076	111.262	118.924	135.778	120.277	64.4652	85.9039	95.1183	76.1832
gene:lp_3478	lp_3478	157.753	82.7761	219.9	173.802	200.408	118.457	74.3912	131.777	107.456	156.352	157.753	241.992	254.002	148.845	192.989	480.613	447.835	160.583	500.268	566.471	479.298	393.173	278.674	224.813	205.948	128.43	113.799	81.8876	122.015	142.759	217.633	141.044	116.171	90.833	117.338	95.4516
gene:lp_3479	galR	4.62684	6.33755	7.03479	8.14698	7.91973	8.48594	14.3584	10.0828	3.93302	27.5823	21.4598	3.71479	1.87555	7.89332	8.65976	10.44	6.11592	2.12894	6.97893	5.23189	11.645	10.6426	11.1816	6.99816	6.44785	7.72786	39.3379	7.23754	3.53448	6.86491	11.2701	7.39281	10.4739	11.7511	5.3575	4.1332
gene:lp_3480	galT	35.0426	37.8175	101.868	67.7282	100.106	64.5488	107.712	45.6775	31.0289	71.6596	59.1023	179.041	48.8134	282.607	53.6621	85.3599	36.094	71.8256	69.7639	52.8062	35.9488	34.8855	35.5877	22.6824	23.5232	44.5126	470.815	45.3473	20.9592	32.1841	107.942	41.8413	126.318	82.4037	30.9266	27.767
gene:lp_3481	galE2	21.1407	42.6791	135.934	82.0156	115.831	125.913	103.15	42.2414	46.5153	70.8214	65.6659	126.68	35.5536	380.01	71.222	77.8794	32.048	66.1942	56.5166	40.6682	21.8242	25.3325	29.4562	31.2497	25.1947	84.5425	215.155	38.0532	16.0856	44.4264	90.0778	49.4561	140.246	75.7078	30.3495	22.4451
gene:lp_3482	galK	8.45869	20.646	64.2514	46.2502	45.4492	130.176	106.036	50.3412	37.0393	107.326	91.6587	19.3016	21.2768	252.912	11.9987	62.5324	15.5645	23.9671	50.2515	30.2734	22.3466	22.5336	21.9327	94.3532	45.3289	181.897	77.1803	47.5345	6.35114	99.9575	56.1275	56.2704	121.382	30.162	25.8326	22.2937
gene:lp_3483	lacL	12.3973	29.9189	19.8506	15.3613	20.3335	49.2284	33.7938	31.7976	27.9702	225.064	194.525	19.907	15.7797	50.7589	25.9876	219.823	32.9081	28.5217	54.6442	37.595	7.76388	8.29559	9.698	15.7389	16.0528	51.0945	163.374	33.1713	20.5744	44.5709	148.496	34.499	74.3115	66.9154	37.4379	28.9522
gene:lp_3484	lacM	15.6541	23.4489	12.0031	10.4553	12.1633	24.4678	28.3729	19.2063	8.94762	164.501	129.086	31.2042	43.522	33.1519	52.7379	170.14	28.9633	24.5893	45.3243	37.8301	5.91273	5.18636	6.12968	5.15928	6.44114	13.3359	231.048	37.9171	16.654	39.4094	131.597	34.7267	65.6308	64.0278	32.8972	22.9393
gene:lp_3485	melA	7.71348	10.291	22.5394	5.76205	22.0351	20.7	33.9646	15.9234	7.00386	34.4453	29.9327	23.6459	10.4036	0	22.049	38.4684	21.7917	11.6156	52.65	32.7082	12.727	14.8407	13.8226	9.08857	9.91463	13.8918	135.68	12.2275	5.32325	11.293	24.1253	6.36873	12.4211	17.9299	8.55483	13.2889
gene:lp_3486	rafP	23.5428	22.8268	47.2263	31.3625	52.4895	185.053	122.389	62.7389	48.9489	63.3927	46.4142	24.8487	42.0766	215.259	32.0822	70.7299	41.9378	33.9587	72.5515	49.1913	19.7481	20.0442	18.254	75.9635	53.6367	222.694	250.643	43.9243	24.6883	77.3917	39.0586	20.6396	93.2329	60.8193	38.0865	30.0477
gene:lp_3487	galM3	50.0682	67.0127	71.7243	61.1246	62.3957	171.588	90.2873	112.927	126.643	51.2182	48.5304	151.951	210.244	1199.23	70.8443	96.381	54.4583	78.7894	75.0174	62.5345	36.8458	34.5169	42.7287	101.255	122.715	158.435	290.48	72.1567	77.5374	144.501	154.177	71.8273	113.006	102.64	85.6126	95.459
gene:lp_3488	rafR	73.8808	118.81	68.192	134.976	62.2071	120.916	118.29	99.6043	90.7201	125.057	124.788	0	13.287	63.9073	54.3374	30.1565	18.4425	103.42	16.742	17.2085	75.9131	80.4463	84.3044	52.7795	78.4877	60.7211	42.6111	42.4449	25.2183	58.6184	86.9419	47.7551	39.2252	30.9639	56.2592	43.1446
gene:lp_3489	lp_3489	34.4457	75.5302	78.3059	52.3275	66.6218	62.1141	36.4566	76.5341	16.3895	63.0526	60.2098	58.5651	58.0286	85.5534	85.3278	70.0797	28.9014	50.3454	27.5064	22.0267	56.0786	50.1248	50.0883	96.0976	58.2828	68.1079	53.7507	36.1825	26.207	42.0472	67.8388	77.5145	19.4517	56.9031	55.5345	46.7767
gene:lp_3490	lp_3490	29.4914	8.24396	39.6351	75.8324	41.6542	44.5224	63.2457	70.3204	15.6681	55.2542	65.577	0	13.3209	43.1245	56.7742	54.6615	103.651	40.7095	100.265	75.6826	137.25	131.174	138.127	244.249	241.576	154.418	25.1858	6.24342	9.77587	8.38699	38.2136	20.195	19.9095	4.48252	24.2358	11.9359
gene:lp_3491	lp_3491	37.9837	20.0412	875.507	1104.61	1072.61	161.011	45.4122	35.7099	59.6748	71.8121	91.4987	16.3373	34.9735	6.94281	26.6594	47.1577	49.1287	168.532	45.8117	37.181	50.7329	48.3728	54.3105	940	329.395	455.04	32.7762	45.986	21.9175	30.1457	31.3203	13.7052	26.428	31.9859	25.0509	42.0418
gene:lp_3492	apbE3	22.2011	17.4829	878.396	1170.21	1039.86	125.844	38.6341	32.8001	34.0903	85.2197	116.465	3.91275	14.6187	0	16.4182	49.7128	36.4162	161.453	28.995	27.6788	42.0947	40.1728	45.9748	1073.87	304.673	401.935	31.0757	29.7707	16.334	16.46	23.8799	11.4007	16.8277	23.8627	17.877	26.9293
gene:lp_3493	aroC2	17.7515	16.0317	631.359	749.364	745.044	111.089	39.5816	25.1814	29.5987	107.451	114.483	9.86694	19.4286	10.4828	27.6017	35.8179	30.8317	98.9579	25.5741	22.1082	51.4785	43.5518	48.784	672.53	260.76	333.36	16.1219	31.2134	15.4903	15.7143	23.4702	7.14045	17.1792	15.6765	17.3608	28.4652
gene:lp_3494	aroD2	8.78315	0	0	0	0	71.0326	27.3901	23.6796	18.5719	123.569	195.953	0	16.2352	0	17.754	0	22.1773	0	14.7202	18.5543	36.7393	34.9153	35.2916	0	236.64	286.917	15.2267	18.8297	8.50433	7.22965	12.3869	0	10.1154	0	11.6672	14.2574
gene:lp_3495	lp_3495	40.1192	0	0	0	0.512475	101.174	88.7658	94.1488	54.5294	51.0218	41.3942	8.0527	34.3551	0	22.5265	1.41445	46.9432	4.615	45.3856	44.85	84.7374	77.0486	76.7077	0.121039	66.9745	89.693	39.3061	64.5731	34.3347	37.9512	35.9329	0.076678	44.1015	0	44.1784	65.7259
gene:lp_3496	ISP2_5	39.695	43.6915	173.458	101.021	175.767	118.63	181.407	421.505	43.4468	151.077	160.17	194.956	130.902	128.56	11.4924	519.039	464.704	62.928	351.762	314.241	566.425	595.275	588.612	73.2253	117.011	177.748	145.809	237.758	5.96992	229.573	52.3508	20.5055	76.9829	128.202	19.8563	145.358
gene:lp_3497	lp_3497	3.33788	0	0	0	0.191869	11.2599	9.86236	12.4195	8.97754	9.55119	14.7599	0	3.50102	0	2.81128	0.176522	5.77404	0	2.20269	3.08812	7.76494	5.8272	9.47584	0	19.8056	46.894	11.723	7.41972	5.48613	4.47962	4.87588	0	6.73777	0	4.90467	10.4468
gene:lp_3498	aroD3	4.68435	0	0	0	0	7.97774	6.95679	9.75641	6.81279	17.1739	10.7712	0	2.77708	0	0	0.247729	4.40702	0	5.29926	3.38581	5.85338	4.40791	6.64915	0	27.489	71.5562	24.8529	4.03494	2.61672	2.27891	4.29545	0	4.78283	0	3.66126	3.90062
gene:lp_3499	aroD4	1.75663	0	0	0	0	10.279	5.75483	9.60396	10.4525	19.2683	9.52836	0	5.76778	0	3.94533	0.990916	3.55405	0	2.94403	5.8236	5.85338	4.63991	5.88194	0.0847956	56.508	179.461	21.1774	4.59897	2.818	2.12174	2.84699	0	6.43209	0	4.39351	4.9094
gene:lp_3500	lp_3500	8.01985	0	0	0	0.141846	42.1872	11.3971	13.2771	101.079	61.3429	25.3153	62.4084	63.0183	0	8.31337	0	29.2067	0	14.5782	33.9597	9.25042	12.4045	9.86138	0.804044	502.771	1620.75	35.5885	11.3363	4.18836	3.64289	7.41983	0	15.3488	0	6.53186	5.38497
gene:lp_3501	lp_3501	6.69045	0	0	0	0.139848	24.8602	9.72327	9.44812	135.426	70.4863	30.5529	0	38.166	0	2.04907	1.0293	10.1891	0	6.26903	9.7068	8.21459	6.26551	7.54422	0.4404	953.291	1824.37	15.0893	14.6017	2.45672	3.26507	3.47607	0	10.7356	0	5.3243	5.23927
gene:lp_3502	lp_3502	8.57957	0	0	0	0	8.84186	22.5925	13.5508	4.28465	12.6842	13.7589	8.26602	4.38207	0	3.85388	0	10.8316	0	11.3594	9.65742	23.1141	24.588	34.7234	0.0828302	18.8312	19.9423	21.0285	8.34902	6.43932	14.0474	10.0018	0.0787092	12.2438	0	7.82039	9.13136
gene:lp_3503	lp_3503	7.37814	0	0	0	0.199582	60.4961	23.4873	28.2104	68.1361	48.4339	43.6031	25.0888	40.5344	0	14.6215	0.734473	29.1878	0	26.2947	28.4085	32.3084	28.8457	29.0775	0.565659	615.862	1240.77	32.172	32.8336	9.36194	16.1925	13.957	0.119448	31.4574	0	14.22	14.406
gene:lp_3504	lp_3504	41.7908	30.2567	63.143	59.6861	84.8787	94.1665	42.1993	51.499	54.1742	52.8156	90.6731	80.527	51.3294	0	215.879	28.8784	61.2156	46.15	70.0395	92.471	65.4789	63.6093	50.0109	33.1848	46.5909	66.7947	109.924	66.7819	45.9711	68.3309	94.4666	31.1504	144.651	58.8069	103.942	52.9583
gene:lp_3505	estA	37.2951	67.9846	111.777	86.4073	98.6903	112.289	45.5839	42.359	65.2822	64.5926	73.1418	33.0954	33.1801	60.2762	222.634	61.7305	46.2269	105.673	44.0824	79.9052	58.588	62.541	50.2948	38.2801	43.4253	59.1038	80.7711	69.4249	35.2003	64.7604	90.1366	44.8842	143.01	79.6305	77.8961	51.2517
gene:lp_3506	lp_3506	24.0697	54.025	54.4908	63.1576	49.4833	53.4197	41.1296	25.803	44.456	60.265	49.5858	0	11.1057	21.739	78.7044	48.8199	21.8283	58.6332	26.3394	23.7423	31.3187	34.8504	31.4136	28.039	29.6584	33.8463	31.1055	36.9283	9.91684	27.3624	28.2007	19.435	57.4264	32.3638	25.7919	24.9618
gene:lp_3507	pts29C	259.49	462.669	443.109	299.153	496.193	333.552	289.29	181.329	189.385	147.673	150.983	44.7773	90.5712	196.236	208.766	255.289	187.027	112.271	148.675	395.495	185.385	189.549	163.402	139.067	171.601	259.748	80.8036	423.372	158.001	196.242	279.062	285.748	647.179	321.415	408.07	290.34
gene:lp_3508	lp_3508	22.3412	46.7019	32.6219	16.9507	32.3247	37.6915	41.4538	21.6579	15.3723	39.3704	41.2512	7.87488	1.98796	0	20.1934	22.362	17.7276	9.02618	8.35613	15.7542	14.8348	12.9537	19.2294	21.7794	16.6112	29.2375	12.3784	24.952	11.4731	9.68965	19.336	22.6454	30.8493	27.3796	30.6191	16.272
gene:lp_3509	lp_3509	31.9247	42.5013	31.5695	21.7492	31.8521	32.7115	30.0003	30.7722	39.5249	47.3068	36.7038	8.23873	7.48733	0	7.68232	36.6606	30.5883	14.1648	10.8919	22.2838	11.822	8.69599	15.437	15.9747	14.1016	19.7575	22.3223	24.1618	20.234	9.14274	16.7282	20.5537	21.3559	29.9947	39.1155	15.7143
gene:lp_3510	lp_3510	42.3511	44.1359	27.5723	17.5957	27.572	33.5385	38.5687	30.3523	67.7281	46.2956	41.7472	13.7539	18.402	0	30.4594	38.6539	37.0855	21.6765	15.7907	25.8646	13.3091	10.6052	14.0909	13.2654	14.5891	17.2203	21.4773	33.8134	27.9721	15.4866	18.2658	25.9966	19.8811	19.4513	43.9566	14.1007
gene:lp_3512	pbg8	24.1191	34.3555	70.6044	41.22	88.5677	26.1141	38.8533	41.5235	21.8779	45.4184	44.9197	94.83	42.9612	38.1213	47.7976	42.4675	350.142	63.1601	365.319	376.063	48.2439	49.4318	54.746	42.4788	17.7327	46.48	26.5046	90.0399	9.87623	53.1473	29.5293	22.1107	16.9836	10.8831	14.9037	29.2498
gene:lp_3513	pts30BCA	16.5826	22.876	106.248	34.8763	122.455	19.9137	25.9422	16.1656	16.5627	18.1893	24.8334	15.9766	11.4945	4.24345	25.1396	31.2198	246.795	38.9137	248.944	261.833	36.4748	29.6202	45.5309	26.1154	10.5917	26.6003	29.0785	39.6257	7.69556	33.4192	22.6792	16.506	16.2436	9.0208	10.4378	16.2207
gene:lp_3514	bglG4	59.416	112.548	317.726	185.872	345.621	85.8624	170.735	102.168	112.956	85.4463	98.376	92.9487	63.4653	131.667	63.9717	413.861	107.224	121.757	205.265	103.99	304.272	264.714	299.682	107.022	123.561	131.422	77.4464	0.862345	74.5927	286.158	134.647	113.372	92.015	76.1875	96.2106	116.574
gene:lp_3516	lp_3516	88.2935	0.347858	0	0	1.56687	301.438	75.9691	0	0.330563	61.0424	55.7603	0	0	0	2.99452	105.045	357.226	19.6315	348.513	343.264	0	0	0	0	126.166	0	2.65682	78.2211	3.99767	0	5.35797	0	45.6208	0.0610137	5.40962	0
gene:lp_3517	cblA3	10.6847	0	0	0	0	22.8625	25.8927	0	0	21.0194	29.608	0	0	0	0	21.472	25.6166	0	19.8096	22.0357	0	0	0	0	15.8593	0	0	11.8424	0	0	0	0	37.2003	0	0	0
gene:lp_3518	pts31BC	3.55422	0	0	0	0	25.0504	10.6563	0	0	16.0181	23.1347	0	0	0	0	24.5104	15.4462	0	10.0966	14.304	0	0	0	0	10.1229	0	0	7.29491	0	0.0476996	0	0.146729	64.0697	0	0	0
gene:lp_3519	pts31A	1.16713	0	0	0	0	27.8278	11.8338	0	0	25.0477	19.8181	0	0	0	0	30.6146	22.1023	0	17.3111	19.1665	0	0	0	0	8.64071	0	0	6.83191	0	0	0	0	63.5557	0	0	0
gene:lp_3520	pts32A	50.4258	0	0	0	1.48013	135.494	137.68	0	0	169.619	194.324	0	0	0	0	136.174	85.6989	0	60.9561	95.2907	0	0	0	0	107.464	0	0.320689	68.0494	0.0922039	0	0	0	61.9494	0	0	0
gene:lp_3521	lp_3521	28.6875	0	0	0	0.421027	73.085	131.064	0	0	155.006	171.01	0	0	0	6.16893	132.99	69.7975	5.0553	70.1236	66.7759	0	0	0	0	54.0131	0	0	85.7941	0.367187	0	0.10413	0.0839935	85.0424	0.125692	0	0
gene:lp_3522	pts32BC	13.5004	0	0	0	0	18.6838	15.0513	0	0	22.2869	19.1032	0	0	0	0	58.4348	32.8611	1.43352	31.3283	32.6667	0	0	0	0	11.2762	0	0	25.9058	0	0	0	0	31.7853	0	0	0
gene:lp_3523	lp_3523	13.9584	0	0	0	0	14.7813	10.4915	0	0	12.0656	8.22974	0	0	0	1.95938	37.4012	24.5696	4.817	23.9785	23.1375	0	0	0	0	10.6379	0	0	14.6952	0	0	0	0	29.432	0	0	0
gene:lp_3524	lp_3524	13.7403	0	0	0	0.225664	7.58591	7.84491	0	0	8.07408	9.02699	0	0	0	0	34.4639	22.1603	0	14.6804	15.5497	0	0	0	0	6.92412	0	0	13.7444	0	0	0	0	20.0417	0	0	0
gene:lp_3525	pbg9	479.78	392.743	341.378	269.797	335.157	405.349	162.802	185.244	271.992	241.999	245.694	181.646	311.161	77.1937	555.319	390.621	351.109	337.586	533.733	365.554	194.39	214.351	240.788	232.023	236.216	261.89	244.093	542.667	502.132	712.715	602.273	587.607	652.044	463.495	585.11	582.436
gene:lp_3526	pbg10	26.9014	10.1816	131.232	9.55674	202.247	31.5324	9.46774	8.63172	16.6992	11.6479	14.7756	12.7886	106.795	10.8695	29.8123	17.9705	38.3284	48.3724	34.3481	27.2627	6.21105	6.83685	8.90466	4.99782	14.9217	8.5478	25.9213	98.8514	86.4225	565.561	165.671	46.3957	61.4476	82.4766	145.456	51.4685
gene:lp_3527	pts33BCA	35.9973	5.92898	255.982	3.64802	338.754	79.1851	6.50808	16.3612	111.074	6.29884	6.04645	7.48527	29.2889	7.95249	6.10727	14.9009	33.8269	27.8837	35.6771	21.9829	8.59269	9.61937	42.4603	23.2333	60.2476	13.9856	30.1116	50.4477	212.257	1085.45	310.903	75.2484	120.429	180.415	346.033	174.003
gene:lp_3529	bglG5	216.072	20.4235	204.108	31.1677	204.058	190.469	48.2566	133.853	1039.86	15.719	19.0011	8.82098	12.2474	0	57.5767	51.9049	120.034	60.6636	131.194	108.987	63.6771	71.4615	202.814	106.688	165.973	102.073	80.8216	163.357	178.295	761.976	101.735	66.5649	177.764	149.511	550.798	192.014
gene:lp_3530	treP	83.43	27.868	67.132	57.2444	51.3887	277.461	15.5544	36.5478	18.9909	14.2902	11.1404	15.2837	16.2905	14.4335	29.2947	16.8034	19.7421	19.4646	22.2735	17.2313	18.3696	15.1543	20.3232	57.5849	93.6883	108.125	16.8591	17.9709	15.4709	24.8694	25.5396	28.0553	15.5336	19.3342	43.2617	19.8394
gene:lp_3531	lp_3531	29.1425	31.1045	54.8326	49.4483	54.9457	85.7965	131.805	87.9187	24.1531	108.407	103.093	38.2874	34.2155	32.5418	49.9822	95.7214	43.0956	32.9137	27.1736	37.379	81.7618	83.239	66.5095	64.34	151.834	100.852	91.7003	108.32	17.6225	143.003	49.9433	41.4884	188.493	47.7371	75.4946	51.6675
gene:lp_3533	lp_3533	3.27978	26.3129	5.53211	9.41123	5.11124	8.49787	57.1242	90.353	1.68439	39.3647	43.8312	0	2.1272	0	11.0494	24.9767	11.5904	13.5821	5.58838	4.72014	12.5177	10.5401	13.6242	25.0411	16.4733	18.9447	9.69442	11.9079	4.32191	17.3132	20.423	28.5844	11.1539	12.4198	4.31421	12.5566
gene:lp_3534	agl	9.45878	37.0172	12.7603	22.9999	12.0652	16.3449	42.0265	82.6324	3.15872	54.7761	47.3231	0	3.20432	0	21.2441	27.3455	16.458	14.922	11.0967	15.3664	29.2669	28.2187	32.931	43.1153	30.5804	29.8569	16.7615	18.0388	6.73534	17.7417	41.2064	38.9713	9.55721	18.5507	6.77803	19.4772
gene:lp_3535	lp_3535	10.9326	23.104	25.2451	66.7342	31.6729	29.2174	170.556	812.893	18.4703	239.316	326.413	0	12.7632	67.1431	88.3953	80.4806	57.8635	172.04	40.1264	47.5386	137.423	162.867	127.01	184.127	327.181	383.915	8.49623	177.728	6.95264	64.7042	352.134	50.8501	23.8133	15.5342	18.0468	28.1267
gene:lp_3536	bsh1	217.381	131.977	186.709	398.051	178.42	222.114	1681.05	8066.54	68.3619	1802.2	2101.29	107.535	234.622	106.086	442.271	361.128	84.6498	495.225	45.5623	57.9006	1920.39	2096.01	1458.89	1471.63	580.459	3527.51	70.0592	110.899	49.1478	306.752	3890.97	684.764	172.656	76.9975	127.88	166.712
